timestamp,hour,dayofweek,dayofyear,temperature,predicted_power,predicted_voltage,predicted_current,predicted_temperature
2025-06-28T11:13:09.135534,11,5,179,36.5898857799274,0.00018499322,1.491815,0.000109496636,34.199886
2025-06-28T12:13:09.135534,12,5,179,35.29579055441479,0.00018499322,1.491815,0.000109496636,34.199886
2025-06-28T13:13:09.135534,13,5,179,34.00169532890219,0.00026505624,1.5932742,0.00011098529,33.999695
2025-06-28T14:13:09.135534,14,5,179,32.79579055441479,0.00016345849,1.5430802,0.00011098529,32.29991
2025-06-28T15:13:09.135534,15,5,179,31.76025664848206,0.00016345849,0.41221455,0.0001554003,31.298927
2025-06-28T16:13:09.135534,16,5,179,30.965663535492602,0.00015987648,1.5087543,0.0001554003,30.799955
2025-06-28T17:13:09.135534,17,5,179,30.466161422969453,0.00015987648,1.5257834,0.00012901025,30.19988
2025-06-28T18:13:09.135534,18,5,179,30.295790554414793,0.00015987648,1.6657162,0.00012901025,30.19988
2025-06-28T19:13:09.135534,19,5,179,30.46616142296945,0.00015987648,1.6657162,0.00012901025,30.19988
2025-06-28T20:13:09.135534,20,5,179,30.965663535492602,0.00015987648,4.449532,0.0001554003,30.799955
2025-06-28T21:13:09.135534,21,5,179,31.760256648482056,0.00015987648,0.57193035,0.0001554003,31.298927
2025-06-28T22:13:09.135534,22,5,179,32.79579055441479,0.00020444197,1.6114876,0.00011098529,32.299923
2025-06-28T23:13:09.135534,23,5,179,34.00169532890219,0.00020444197,0.5689541,0.00011098529,33.99972
2025-06-29T00:13:09.135534,0,6,180,35.29579055441479,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-29T01:13:09.135534,1,6,180,36.5898857799274,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-29T02:13:09.135534,2,6,180,37.79579055441479,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-29T03:13:09.135534,3,6,180,38.83132446034753,0.00018499322,1.7153894,0.000109496636,34.19989
2025-06-29T04:13:09.135534,4,6,180,39.625917573336984,0.00018499322,0.07488426,0.000109496636,39.600025
2025-06-29T05:13:09.135534,5,6,180,40.12541968586014,0.00018499322,0.06722102,0.000109496636,40.100006
2025-06-29T06:13:09.135534,6,6,180,40.29579055441479,0.00018499322,0.06722102,0.000109496636,40.100006
2025-06-29T07:13:09.135534,7,6,180,40.12541968586014,0.00018499322,0.06722102,0.000109496636,40.100006
2025-06-29T08:13:09.135534,8,6,180,39.625917573336984,0.00018499322,0.07488426,0.000109496636,39.600025
